,MEMBER_NO,FFP_days,FFP_TIER,DAYS_FROM_LAST_TO_END,FLIGHT_COUNT,avg_discount,SEG_KM_SUM,P1Y_Flight_Count,L1Y_Flight_Count,runoff_flag
2497,2524,2488,4,81,2,0.713242127,1937,0,2,0
2498,2525,2426,4,104,10,0.5305147570000001,21719,6,4,0
2499,2526,2480,4,14,8,0.7105244340000001,10907,2,6,0
2500,2527,1264,4,219,4,0.496,4000,0,4,1
2501,2528,2138,4,35,15,0.8433457329999999,9140,9,6,0
2502,2529,2186,4,101,5,0.547199372,7002,2,3,0
2503,2530,2387,4,524,2,1.0,1646,2,0,1
2504,2531,2336,4,61,5,0.661366577,7420,1,4,0
2505,2532,1140,4,110,9,1.125368223,15439,5,4,0
2506,2533,2359,4,627,4,0.5706022279999999,17236,4,0,1
2507,2534,2470,4,80,2,0.76,4154,0,2,1
2508,2535,2472,4,230,4,0.8098232559999999,5375,3,1,1
2509,2536,2394,4,16,41,0.775137961,32328,22,19,0
2510,2537,2439,5,12,32,0.67931189,44862,2,30,0
2511,2538,2446,4,32,20,0.680782711,26421,13,7,0
2512,2539,2406,4,70,3,0.538434238,3353,2,1,0
2513,2540,2420,4,253,4,0.509171415,4212,1,3,1
2514,2542,2425,4,15,13,0.725947227,16031,6,7,0
2515,2543,2469,4,19,3,0.5033333329999999,3567,0,3,0
2516,2544,2469,4,255,3,0.569091675,7123,1,2,0
2517,2545,2490,4,16,2,0.649645087,3043,0,2,1
2518,2546,2449,4,76,7,0.5766649660000001,9799,1,6,0
2519,2547,2232,4,11,2,0.43,4154,0,2,0
2520,2548,2424,4,499,3,0.569600533,3755,3,0,1
2521,2549,2427,4,430,10,0.611235627,22264,10,0,1
2522,2550,2524,4,399,2,0.4,3934,2,0,1
2523,2551,2472,4,10,19,0.613412031,39349,6,13,0
2524,2552,2416,4,493,13,0.819725823,17434,13,0,1
2525,2553,2419,4,667,2,1.0,3426,2,0,1
2526,2554,2396,4,241,15,0.769549752,10683,12,3,1
2527,2555,2421,5,11,44,0.914250116,58029,23,21,0
2528,2556,2479,4,26,28,0.7606708320000001,29292,13,15,0
2529,2557,2469,4,100,5,0.8092761479999999,5899,1,4,0
2530,2558,2459,4,558,2,0.95,1298,2,0,1
2531,2559,2374,4,23,2,0.675,3390,0,2,1
2532,2560,2343,4,34,10,0.691367,15406,2,8,0
2533,2561,2475,6,12,82,0.8186665390000001,120536,38,44,0
2534,2562,2458,4,2,9,0.617777778,7488,4,5,0
2535,2563,2469,4,76,6,0.77445965,7819,4,2,0
2536,2564,2402,4,146,2,0.426136364,2112,1,1,0
2537,2565,2462,4,23,15,0.692326212,19190,9,6,0
2538,2566,2479,4,649,2,0.4,2972,2,0,1
2539,2567,2478,4,111,6,0.516867034,6904,4,2,0
2540,2568,2477,4,472,3,0.8234829440000001,2785,3,0,1
2541,2569,2339,4,116,8,0.534991291,10334,6,2,0
2542,2570,2343,4,48,24,0.799802662,30050,10,14,0
2543,2571,2451,4,32,11,0.8239292009999999,11921,4,7,0
2544,2572,2263,5,14,5,0.644564943,5551,2,3,0
2545,2573,2186,4,44,22,0.61092681,20112,9,13,0
2546,2574,2223,4,93,7,0.906858288,27189,5,2,0
2547,2575,2329,4,63,9,0.688368642,9771,0,9,0
2548,2576,2459,4,192,7,0.7015830209999999,12015,4,3,1
2549,2577,2441,6,16,28,1.098501473,46152,17,11,0
2550,2578,2454,4,424,3,0.7140259940000001,12926,3,0,1
2551,2579,2477,5,17,60,0.7107645340000001,83201,28,32,0
2552,2580,2461,4,210,4,0.523549038,8422,1,3,0
2553,2581,2456,4,423,4,0.664205166,5498,4,0,1
2554,2582,2493,4,6,21,0.736430919,29212,13,8,0
2555,2583,2414,4,34,27,0.760162178,37613,15,12,0
2556,2584,2390,4,43,2,1.04,3934,0,2,1
2557,2585,2421,4,36,27,0.768021469,12297,12,15,0
2558,2586,2091,4,44,26,0.685454346,27281,7,19,0
2559,2587,2450,5,3,44,0.6416484060000001,52390,16,28,0
2560,2588,1302,4,41,4,0.710109928,5822,1,3,0
2561,2589,2461,4,136,4,0.94658359,6179,1,3,0
2562,2590,2431,4,76,12,0.6946340759999999,20660,5,7,0
2563,2591,2448,4,287,3,0.466626768,1838,2,1,1
2564,2592,2452,4,152,2,0.59,1746,1,1,0
2565,2593,2155,4,59,2,0.896629498,1973,0,2,0
2566,2594,2343,4,67,11,0.705401675,27821,5,6,0
2567,2595,2418,4,64,13,0.781964329,24502,0,13,0
2568,2596,2414,4,359,2,0.8,1096,0,2,1
2569,2597,2374,4,138,6,0.426240655,7089,2,4,0
2570,2598,2214,4,13,3,0.625937583,3749,1,2,0
2571,2599,2421,4,12,2,0.725,2616,0,2,0
2572,2600,2387,4,104,31,0.86270233,24638,25,6,0
2573,2601,2390,4,295,2,0.8605244759999999,1144,1,1,0
2574,2602,2401,4,338,6,0.7888908090000001,5788,3,3,1
2575,2603,2404,4,184,3,0.808527508,3090,2,1,0
2576,2604,2343,5,5,56,0.715391612,64094,6,50,0
2577,2605,2435,4,430,4,0.378078426,6911,4,0,1
2578,2606,2409,4,115,5,0.782384944,5845,0,5,0
2579,2607,2440,4,75,4,0.9025,3732,0,4,0
2580,2608,2472,4,113,10,1.406506527,11490,4,6,0
2581,2609,2457,4,491,2,0.397880795,2265,2,0,1
2582,2610,2418,4,71,7,0.667279431,11255,1,6,0
2583,2611,2403,4,67,10,0.8921137690000001,15470,8,2,0
2584,2612,2396,4,16,17,0.68028106,21241,11,6,0
2585,2613,2384,4,29,13,0.692312512,15321,3,10,0
2586,2614,2410,4,105,20,0.7521207990000001,26424,17,3,0
2587,2615,2476,5,26,36,1.277978826,47888,24,12,0
2588,2616,2424,4,316,4,0.675,30398,0,4,1
2589,2617,2422,4,9,7,0.506702604,9832,0,7,0
2590,2618,2483,4,28,8,0.71321635,9688,6,2,0
2591,2619,2457,4,16,24,0.764025208,46256,12,12,0
2592,2620,2475,4,3,27,0.658500998,35070,17,10,0
2593,2621,2474,4,17,29,0.7125742009999999,54413,17,12,0
2594,2622,2430,4,28,48,0.662308047,69483,26,22,0
2595,2623,2456,4,228,4,0.880559843,6609,3,1,0
2596,2624,2445,4,76,15,0.940540836,20154,7,8,0
2597,2625,2220,4,34,18,0.586972454,27699,10,8,0
2598,2626,2217,4,270,4,0.860724556,7094,1,3,1
2599,2627,2442,6,2,116,0.782612517,83165,57,59,0
2600,2628,2470,4,450,2,0.475,3934,2,0,1
2601,2629,2174,4,108,8,1.042693623,45604,4,4,0
2602,2630,2472,4,18,3,0.8373619940000001,3931,0,3,0
2603,2631,2471,4,115,10,1.199051363,11701,4,6,0
2604,2632,2366,4,139,7,0.533941401,11775,4,3,0
2605,2633,2214,4,40,28,0.7140944220000001,37004,9,19,0
2606,2634,2426,4,73,3,0.583333333,3585,1,2,0
2607,2635,2449,5,12,38,0.716163517,39690,12,26,0
2608,2636,2448,4,187,2,0.907985154,1886,0,2,1
2609,2637,2450,4,28,3,0.8,2799,0,3,0
2610,2638,2451,4,222,4,0.595660619,4685,2,2,0
2611,2639,2455,4,75,12,0.529858281,11925,6,6,0
2612,2640,2286,4,95,5,0.7798488370000001,8600,3,2,0
2613,2641,2381,4,715,2,0.6764037629999999,6910,2,0,1
2614,2642,2409,4,109,32,0.7504944029999999,64320,13,19,1
2615,2643,2419,4,96,2,0.8801849409999999,2271,1,1,0
2616,2644,2449,4,25,5,0.772,7010,2,3,0
2617,2645,2229,4,20,34,0.8650849509999999,39611,22,12,0
2618,2646,2382,4,16,12,0.498315955,16496,7,5,0
2619,2647,2323,4,2,3,0.723578098,8675,0,3,0
2620,2648,2416,4,95,5,0.523538672,4383,4,1,0
2621,2649,2242,4,86,7,0.639685291,10327,4,3,0
2622,2650,2428,4,14,2,0.845,3934,0,2,0
2623,2651,2428,4,203,7,0.5182730999999999,11234,1,6,0
2624,2652,2428,4,249,4,0.5270688379999999,4053,1,3,0
2625,2653,2374,4,647,7,0.7785714290000001,13769,7,0,1
2626,2654,2261,5,5,34,1.080389322,48212,21,13,0
2627,2655,2459,4,524,2,0.526733025,2813,2,0,1
2628,2656,2428,5,11,47,0.742864272,81560,17,30,0
2629,2657,2452,5,1,49,0.6937529109999999,75576,22,27,0
2630,2658,2444,4,77,4,0.539227525,4505,3,1,0
2631,2659,2374,4,51,11,0.8143766840000001,10019,3,8,0
2632,2660,2185,4,688,2,0.75,2800,2,0,1
2633,2661,2455,4,49,19,0.7293143759999999,23526,13,6,0
2634,2662,2447,4,219,12,0.652674799,21725,0,12,1
2635,2663,2394,4,459,10,0.605823636,9968,10,0,1
2636,2664,2447,4,390,2,0.7,7388,2,0,1
2637,2665,2304,4,299,2,0.666484344,2523,1,1,1
2638,2666,2391,4,49,5,0.944864613,4284,1,4,0
2639,2667,2312,4,36,7,0.767436748,7233,3,4,0
2640,2668,2320,4,457,2,0.7297425740000001,2525,2,0,1
2641,2669,2396,4,281,9,0.520952134,15397,7,2,1
2642,2670,2398,4,356,5,0.613834141,9285,4,1,1
2643,2671,2395,4,472,5,0.588230257,5255,5,0,1
2644,2672,2636,4,156,8,0.540540411,14637,7,1,0
2645,2673,2448,4,338,3,0.919733411,3451,2,1,1
2646,2674,2391,6,26,21,1.29325585,45128,12,9,0
2647,2675,2449,4,87,4,0.6915625,14720,0,4,0
2648,2676,2442,4,483,5,0.786917098,4246,5,0,1
2649,2677,2430,4,188,2,0.6920239109999999,2342,1,1,0
2650,2678,2398,6,2,101,0.771874733,70218,40,61,0
2651,2679,2464,4,122,4,0.8769106170000001,5124,1,3,0
2652,2680,2404,6,592,4,0.928346628,6895,4,0,1
2653,2681,2393,4,95,8,0.844097615,13420,4,4,0
2654,2682,2389,4,145,19,0.66135465,60296,10,9,0
2655,2683,2454,5,344,4,1.38091632,7923,3,1,1
2656,2684,2436,4,141,8,0.650376333,19132,5,3,0
2657,2685,2374,4,33,7,0.486336717,13002,6,1,0
2658,2686,2447,4,96,19,1.025394723,18494,10,9,0
2659,2687,2433,4,236,3,0.335292653,2409,1,2,1
2660,2688,2454,4,10,18,0.691793344,26682,8,10,0
2661,2689,2280,4,134,19,0.798267515,14459,6,13,0
2662,2690,2364,6,3,21,1.453219548,36648,10,11,0
2663,2691,2297,4,37,2,0.7116141890000001,2509,0,2,0
2664,2692,2383,4,401,3,0.798054245,6784,3,0,1
2665,2693,2209,4,178,7,0.564179168,9466,4,3,0
2666,2694,2369,4,77,22,0.647547425,24407,16,6,0
2667,2695,2394,4,5,3,0.82,5901,0,3,0
2668,2696,2393,4,721,2,0.25,5420,2,0,1
2669,2697,2359,4,692,3,0.6647180189999999,15994,3,0,1
2670,2698,2404,4,32,14,0.61545671,23943,3,11,0
2671,2699,2378,4,422,2,0.632815766,3349,2,0,1
2672,2700,2400,4,98,8,0.673033588,13100,2,6,0
2673,2701,2343,4,78,8,0.7207919340000001,11554,3,5,0
2674,2702,2242,4,19,10,0.921751811,15327,7,3,0
2675,2703,2746,4,173,13,0.824107479,11165,8,5,1
2676,2704,2245,4,90,5,0.713911477,7772,0,5,0
2677,2705,2246,4,89,24,0.727754144,40479,15,9,0
2678,2706,2332,5,1,48,0.668629449,55153,26,22,0
2679,2707,2395,4,352,7,0.732516595,39017,6,1,1
2680,2708,2386,4,166,11,0.51289132,20022,1,10,0
2681,2709,2359,4,68,39,0.6831223390000001,62482,25,14,0
2682,2710,2003,4,11,12,0.6184869470000001,9385,2,10,0
2683,2711,2003,4,20,2,0.91,2266,0,2,1
2684,2712,2401,4,33,2,0.8,2892,0,2,1
2685,2713,2389,4,89,8,0.507868904,9474,2,6,0
2686,2714,2414,4,164,19,0.745509613,28296,18,1,0
2687,2715,2166,4,44,2,0.945,1494,0,2,1
2688,2716,2399,4,19,5,0.686578052,6169,3,2,0
2689,2717,1712,4,262,5,0.7990634659999999,5499,4,1,1
2690,2718,1943,4,32,14,0.602339599,19046,6,8,0
2691,2719,1745,4,182,4,0.530208738,7713,2,2,0
2692,2720,2375,4,69,15,1.423438836,25023,12,3,0
2693,2721,2313,4,286,2,0.591371789,4126,0,2,1
2694,2722,2305,4,107,4,0.659369695,7187,2,2,0
2695,2723,2398,4,417,2,0.747566064,1438,2,0,1
2696,2724,2416,4,106,3,0.908208547,2925,1,2,0
2697,2725,2392,4,133,9,0.606388009,21149,5,4,0
2698,2726,2380,4,260,9,0.635003853,15574,6,3,1
2699,2727,2001,4,163,6,0.843956625,10974,4,2,0
2700,2728,2435,4,55,3,0.956839893,2617,0,3,0
2701,2729,2293,4,112,2,0.721022939,3226,1,1,0
2702,2730,2421,4,657,2,0.8,2858,2,0,1
2703,2731,2420,4,124,6,0.727387859,6309,2,4,0
2704,2732,2332,4,117,10,1.326511215,13509,7,3,1
2705,2733,2407,4,15,14,0.72971688,21369,3,11,0
2706,2734,2413,4,94,18,0.651809669,26911,7,11,0
2707,2735,2418,4,377,16,1.043457515,27245,16,0,1
2708,2736,2425,4,529,2,0.775,3934,2,0,1
2709,2737,2344,4,2,47,0.8279087959999999,46533,20,27,0
2710,2738,2382,4,30,11,0.948869984,14106,8,3,0
2711,2739,2394,4,72,5,0.805752528,8704,3,2,0
2712,2740,2177,4,385,2,0.98419199,4969,2,0,1
2713,2741,2333,4,26,23,0.815898828,35919,15,8,0
2714,2742,1753,4,24,3,0.493333333,9357,0,3,0
2715,2743,1828,4,328,4,0.8457872559999999,7596,3,1,1
2716,2744,1843,4,366,7,0.5821358870000001,8198,6,1,1
2717,2745,2313,4,74,16,0.713318617,10646,8,8,0
2718,2746,2387,4,4,3,0.773333333,22752,1,2,0
2719,2747,2374,4,13,22,0.647506385,40331,9,13,0
2720,2748,2400,4,207,6,0.811721756,6081,2,4,0
2721,2749,2402,4,159,2,0.744814545,2750,1,1,0
2722,2750,2387,4,340,3,0.716666667,4200,1,2,0
2723,2751,2385,4,6,16,0.712787623,20652,4,12,0
2724,2752,2352,4,197,15,0.7873133409999999,13005,12,3,1
2725,2753,2379,4,200,14,0.569623869,22758,9,5,1
2726,2754,2363,4,16,6,0.872884329,6726,4,2,0
2727,2755,2351,4,244,9,0.693926174,9536,6,3,1
2728,2756,2282,4,56,17,0.804515022,11949,9,8,0
2729,2757,2389,4,323,2,0.473378475,1403,0,2,1
2730,2758,2336,4,102,2,0.92,1380,0,2,1
2731,2759,2384,4,73,3,0.945582822,4238,1,2,0
2732,2760,2387,4,74,6,0.921708027,8583,2,4,0
2733,2761,2330,4,12,7,0.922955369,15998,3,4,0
2734,2762,2278,4,2,19,0.628600166,49413,9,10,0
2735,2763,2393,4,68,8,0.867958489,12045,5,3,0
2736,2764,2384,4,6,2,0.702953899,1757,0,2,0
2737,2765,2383,4,156,4,0.629376546,8084,1,3,0
2738,2766,2379,4,500,5,0.645530071,9810,5,0,1
2739,2768,2330,4,33,18,0.83588243,15327,13,5,0
2740,2769,2361,5,20,41,0.669254499,39678,16,25,0
2741,2770,2386,4,128,5,0.645635359,50318,0,5,1
2742,2771,2377,4,136,16,0.814769052,18056,11,5,0
2743,2772,2324,4,65,8,0.93300646,10371,6,2,0
2744,2773,2349,4,3,9,0.598743977,12245,5,4,0
2745,2774,2350,5,21,15,0.8338367259999999,19746,0,15,0
2746,2775,2383,4,73,7,0.733631365,12549,4,3,0
2747,2776,2340,4,3,12,0.604272154,14433,3,9,0
2748,2777,2363,4,103,31,0.646811598,38041,13,18,1
2749,2778,2354,4,107,11,0.81466595,11166,7,4,0
2750,2779,2337,4,88,23,0.7395388079999999,20859,9,14,0
2751,2780,2376,4,1,18,0.60773747,27235,9,9,0
2752,2781,2374,4,70,27,0.804437121,32014,16,11,0
2753,2782,2734,4,192,17,0.749717883,19141,7,10,1
2754,2783,2368,4,333,2,0.838357072,3019,1,1,1
2755,2784,2361,4,10,46,0.691612632,67765,21,25,0
2756,2785,2358,4,71,7,0.933576877,7473,3,4,0
2757,2786,2366,4,21,3,0.83102981,4428,0,3,0
2758,2787,2351,4,144,12,0.7718991270000001,14196,9,3,0
2759,2788,2109,4,179,5,0.7513651929999999,6717,0,5,1
2760,2789,2273,4,1,12,0.557489508,17395,1,11,0
2761,2790,2288,4,10,9,0.6414249479999999,8674,7,2,0
2762,2791,2209,4,181,16,0.718922078,23100,14,2,1
2763,2792,2029,4,161,4,0.557911443,10050,0,4,1
2764,2793,2354,4,156,12,0.718323136,12422,8,4,1
2765,2794,2376,4,6,25,0.727514276,21539,14,11,0
2766,2795,2226,4,61,14,0.39624644,24931,5,9,0
2767,2796,2368,4,218,6,0.871033328,6271,4,2,1
2768,2797,2261,4,398,4,0.669845361,6208,4,0,1
2769,2798,2362,4,43,3,0.73,3567,0,3,0
2770,2799,2268,4,4,2,0.895010089,3469,0,2,1
2771,2801,2356,4,192,6,0.737610619,6328,2,4,1
2772,2802,2352,4,708,2,1.0,1622,2,0,1
2773,2803,2332,4,118,2,0.835579465,3253,1,1,0
2774,2804,2013,4,75,9,0.7552851759999999,14605,4,5,0
2775,2805,2315,4,10,3,0.5651981979999999,7770,0,3,0
2776,2806,2297,5,18,19,0.8301053290000001,17564,0,19,0
2777,2807,2002,4,134,3,0.5175322489999999,7132,1,2,0
2778,2808,2204,4,58,12,0.8141666670000001,33516,9,3,0
2779,2809,1960,4,258,2,0.75,3934,0,2,1
2780,2810,2299,4,628,4,0.8,7934,4,0,1
2781,2811,2240,4,37,6,0.544431918,9136,2,4,0
2782,2812,2351,4,208,4,0.561350444,5065,0,4,1
2783,2813,2253,4,86,4,0.4425,2416,1,3,0
2784,2814,2246,4,233,2,0.38,2750,0,2,1
2785,2815,2249,4,30,9,0.7718419670000001,9517,5,4,0
2786,2816,2314,4,343,2,0.35,4736,0,2,1
2787,2817,2339,4,14,26,0.898640091,30605,21,5,0
2788,2818,2330,4,12,3,0.65,4065,1,2,0
2789,2819,2348,4,25,5,0.8187928179999999,7853,0,5,0
2790,2820,2302,4,145,3,0.530004754,4207,0,3,1
2791,2821,2340,4,313,3,0.539607603,3262,0,3,1
2792,2822,2291,4,356,2,0.671731717,2639,0,2,1
2793,2824,2221,4,70,10,0.688734368,13914,4,6,0
2794,2825,2328,4,519,5,0.579715347,4040,5,0,1
2795,2826,1248,4,188,4,0.527980081,17471,0,4,1
2796,2827,2335,4,45,2,0.774539063,1280,1,1,0
2797,2828,2325,4,213,18,0.6479140529999999,24713,13,5,1
2798,2829,2340,4,514,5,0.520618282,9397,5,0,1
2799,2830,2242,4,1,3,0.596662342,6166,0,3,0
2800,2831,2258,4,206,5,0.7447663940000001,4773,1,4,0
2801,2832,2129,4,259,4,0.9075,48928,1,3,1
2802,2833,2336,4,63,6,0.693333333,11802,1,5,0
2803,2834,2335,4,602,2,0.702855377,4045,2,0,1
2804,2835,2321,4,644,2,0.7,2800,2,0,1
2805,2836,2258,4,94,21,0.705661207,31624,11,10,0
2806,2837,2052,4,11,5,0.976218601,26514,2,3,0
2807,2838,1915,4,204,12,0.955632909,50418,6,6,1
2808,2839,2334,4,266,4,0.315326946,8350,2,2,0
2809,2840,2301,4,152,3,0.45875642,2726,0,3,1
2810,2841,2330,4,173,15,0.7891328009999999,27560,11,4,0
2811,2842,2222,5,7,48,0.935792056,47686,23,25,0
2812,2843,2344,4,249,6,0.681407668,6834,4,2,1
2813,2844,2343,4,32,16,0.7570828270000001,18919,7,9,0
2814,2845,2331,4,209,2,0.557248,1875,1,1,0
2815,2846,2345,4,219,15,0.687658868,14147,9,6,1
2816,2847,2331,4,75,24,0.741388718,26024,11,13,0
2817,2848,2268,4,210,12,0.8272616979999999,18957,9,3,1
2818,2849,2335,4,44,11,0.6683083320000001,29332,9,2,0
2819,2850,2351,6,4,40,0.829696427,27341,0,40,0
2820,2851,2100,4,402,2,1.0,1332,2,0,1
2821,2852,2331,4,35,31,0.67254603,46763,20,11,0
2822,2853,2314,4,518,4,0.641573276,4640,4,0,1
2823,2854,2317,4,175,5,0.488507334,5795,3,2,0
2824,2855,3084,4,16,20,0.689843325,23871,10,10,0
2825,2856,2270,4,297,5,0.932378139,5416,4,1,0
2826,2857,2321,4,321,3,0.567140779,6187,2,1,1
2827,2858,2208,4,64,21,0.662690624,41128,4,17,0
2828,2859,2145,4,12,20,0.7055940009999999,22803,13,7,0
2829,2860,2314,4,681,2,0.375,7298,2,0,1
2830,2861,2337,4,376,3,0.47383592,2706,3,0,1
2831,2862,2244,4,336,2,0.712012987,2464,1,1,1
2832,2863,2321,4,83,6,0.6790963740000001,5157,5,1,0
2833,2864,2291,4,191,2,0.795,7672,0,2,1
2834,2865,2149,4,402,5,1.276189761,6661,5,0,1
2835,2866,2251,4,152,14,0.7162139209999999,19783,9,5,1
2836,2867,2225,4,30,20,0.697373208,38705,8,12,0
2837,2868,2336,4,519,6,0.75247489,13839,6,0,1
2838,2869,2244,4,20,12,1.417508592,25022,6,6,0
2839,2870,2242,4,53,14,0.562616693,41862,10,4,0
2840,2871,1999,4,18,4,0.7310070670000001,3396,0,4,0
2841,2872,2312,4,144,3,0.494045408,3876,2,1,0
2842,2873,2251,4,100,8,0.7383263659999999,12679,5,3,0
2843,2874,2255,4,156,3,0.7314152970000001,4197,2,1,0
2844,2875,2257,4,208,12,0.7816076809999999,5312,5,7,1
2845,2876,854,4,18,8,0.6601939920000001,9588,6,2,0
2846,2877,2321,4,681,2,0.525,1456,2,0,1
2847,2878,2315,4,45,3,0.54656644,4124,2,1,0
2848,2879,2167,4,11,20,0.884207877,26025,9,11,0
2849,2880,2322,4,118,17,0.805187123,21029,9,8,0
2850,2881,2285,4,228,8,0.789298556,10735,4,4,1
2851,2882,2257,4,158,6,0.988866368,8486,5,1,0
2852,2883,2296,4,518,2,0.75,4268,2,0,1
2853,2884,2223,4,94,4,0.811387538,4317,0,4,1
2854,2885,2321,4,64,3,0.7491865440000001,4905,0,3,0
2855,2886,2300,4,588,4,0.8856012659999999,3792,4,0,1
2856,2887,2926,4,55,10,0.7076991709999999,9527,5,5,0
2857,2888,2311,4,119,2,0.895,5420,0,2,1
2858,2889,2299,5,39,32,0.954164069,30158,19,13,0
2859,2890,2325,4,139,10,0.6770138040000001,11446,6,4,0
2860,2891,2326,4,26,6,0.6723805190000001,6591,0,6,0
2861,2892,2295,4,20,41,0.739813745,47247,17,24,0
2862,2893,2135,5,10,27,1.4536389930000002,53927,11,16,0
2863,2894,2255,4,101,14,0.6814520709999999,18663,8,6,0
2864,2895,2269,4,137,13,0.663024235,21374,9,4,0
2865,2896,2319,4,21,3,0.68949985,6658,0,3,0
2866,2897,2182,4,86,7,0.819204545,10032,5,2,0
2867,2898,2209,4,193,6,0.82435722,5554,0,6,1
2868,2899,1467,4,2,16,0.5709480020000001,28059,6,10,0
2869,2900,2150,4,400,3,0.837875795,4557,3,0,1
2870,2901,2312,4,8,46,0.630668955,78361,18,28,0
2871,2902,2296,4,386,2,0.536584206,2102,2,0,1
2872,2903,2267,4,14,20,0.804755997,20635,9,11,0
2873,2904,2293,4,20,2,1.41,2104,0,2,1
2874,2905,2214,4,5,16,0.8364878179999999,25776,11,5,0
2875,2906,2297,4,236,8,0.5563516479999999,10010,4,4,1
2876,2907,2341,4,95,4,0.687413948,3341,0,4,1
2877,2908,2323,4,132,2,0.740116673,2657,0,2,1
2878,2909,2315,4,141,7,0.7636901840000001,8547,3,4,0
2879,2910,2318,4,52,2,0.58,2020,0,2,1
2880,2911,2317,4,128,6,0.664576324,6479,2,4,0
2881,2912,2337,4,73,7,0.8266368209999999,8935,6,1,0
2882,2913,2274,4,266,2,0.76,1332,0,2,1
2883,2914,2291,4,58,4,0.858168425,5498,3,1,0
2884,2915,2289,4,10,42,0.6922085170000001,41915,22,20,0
2885,2916,2303,4,45,21,0.6979368890000001,40817,7,14,0
2886,2917,2300,4,56,5,0.586174725,7921,4,1,0
2887,2918,2755,5,8,58,0.629205243,52494,25,33,0
2888,2919,2227,4,5,24,0.700653312,47772,17,7,0
2889,2920,2157,4,206,8,0.631204188,15853,2,6,1
2890,2921,2281,5,23,26,1.447624971,33928,12,14,0
2891,2922,2307,4,93,4,0.923509147,7489,0,4,0
2892,2923,2307,4,210,6,1.237868813,8324,3,3,0
2893,2924,2295,4,255,2,1.224720202,3163,0,2,1
2894,2925,2300,4,8,37,0.592304475,51643,25,12,0
2895,2926,2291,4,76,7,0.695839051,8599,6,1,0
2896,2927,2289,4,353,2,0.7,15208,0,2,1
2897,2928,2297,4,288,15,0.73618728,15645,10,5,1
2898,2929,2247,4,480,4,0.7142729040000001,6691,4,0,1
2899,2930,2555,4,160,6,0.7025340459999999,5801,5,1,0
2900,2931,2245,4,147,13,0.6906982340000001,17043,7,6,0
2901,2932,2315,4,86,17,0.61439905,25676,11,6,0
2902,2933,2248,5,37,26,1.270371015,31616,9,17,0
2903,2934,2228,4,11,14,0.8613523890000001,11720,6,8,0
2904,2935,2205,4,428,2,0.6,1746,2,0,1
2905,2936,2288,4,4,29,0.7994336670000001,48558,10,19,0
2906,2937,2213,4,507,6,0.604740806,9028,6,0,1
2907,2938,2258,4,128,12,0.605968764,12934,5,7,0
2908,2939,2312,4,1,28,0.6522194689999999,16549,11,17,0
2909,2940,2277,4,587,2,0.789517241,2900,2,0,1
2910,2941,2305,5,3,49,0.67452673,59765,16,33,0
2911,2942,2674,4,144,29,0.695715454,48906,19,10,1
2912,2943,2254,4,543,2,1.0,2878,2,0,1
2913,2944,2227,4,108,13,0.571814279,18867,7,6,0
2914,2945,2213,4,293,5,0.561797972,5128,3,2,1
2915,2946,2298,4,133,4,0.64,48928,2,2,0
2916,2947,2136,4,71,3,0.754805562,4243,0,3,0
2917,2948,2175,4,89,3,0.7666666670000001,6231,0,3,1
2918,2949,2251,4,9,7,0.556917919,9247,5,2,0
2919,2950,2287,4,143,8,0.3991006170000001,13298,4,4,0
2920,2951,2286,4,357,4,0.7839964079999999,7239,2,2,1
2921,2952,2153,4,82,2,0.57,4154,0,2,0
2922,2953,1962,4,85,10,0.645607175,9923,2,8,0
2923,2954,2260,4,249,10,0.693976315,17564,8,2,1
2924,2955,2202,4,3,2,0.555,1526,0,2,0
2925,2956,2020,4,57,7,0.6957201540000001,11199,0,7,0
2926,2957,1954,4,616,2,0.560185453,3451,2,0,1
2927,2958,2235,4,83,4,0.865,8308,0,4,1
2928,2959,2308,4,116,9,1.040010486,11444,3,6,0
2929,2960,2271,4,4,4,0.6525,5504,0,4,0
2930,2961,2311,4,121,2,0.607425845,3877,0,2,1
2931,2962,2321,4,307,2,0.785119412,1633,1,1,1
2932,2963,1949,4,24,12,0.794830095,19658,2,10,0
2933,2964,1944,4,476,3,0.449280419,2293,3,0,1
2934,2965,2286,4,23,14,0.812517587,14073,0,14,0
2935,2966,2219,4,202,3,0.29333333300000003,4578,2,1,0
2936,2967,2137,4,431,3,0.726005646,4251,3,0,1
2937,2968,2252,4,370,3,0.8087866109999999,4302,3,0,1
2938,2969,2276,4,160,2,0.675,4154,0,2,1
2939,2970,2225,4,41,21,0.599001117,20583,7,14,0
2940,2971,2204,4,14,46,0.706532866,66542,24,22,0
2941,2972,1629,4,230,13,0.7798879590000001,79971,10,3,1
2942,2973,2243,4,82,13,0.511082748,27070,9,4,0
2943,2974,2183,4,190,2,0.65,7672,0,2,1
2944,2975,2180,4,14,35,0.804624219,32652,14,21,0
2945,2976,2219,4,162,2,0.92,1337,0,2,1
2946,2977,2197,4,318,9,0.692789762,13675,6,3,1
2947,2978,2184,4,16,14,0.659195423,27269,8,6,0
2948,2979,2153,4,578,4,0.7125,1796,4,0,1
2949,2980,2177,4,122,7,0.8288686190000001,6797,4,3,0
2950,2981,3079,6,2,81,0.847747732,75182,35,46,0
2951,2982,2269,4,247,3,0.832510724,3963,2,1,0
2952,2983,2136,4,6,2,1.12,2892,0,2,0
2953,2984,2142,4,29,12,0.645051391,16637,3,9,0
