MEMBER_NO,FFP_TIER,GENDER,age,ZL,ZR,ZF,ZM,ZC,K
14898,5,ÄÐ,47,-0.876637611,-0.796208652,2.128088215,1.627452037,0.364094839,B
14902,4,ÄÐ,42,-0.682016634,0.305560896,-0.06883887,0.269385764,-0.018618869,B
14905,4,ÄÐ,47,-0.660785255,-0.917403302,-0.06883887,-0.20304707,-0.360678888,B
14906,4,Å®,36,-0.672580465,-0.928420998,0.568978671,0.656746488,-0.40646014,B
14907,4,ÄÐ,41,-0.690273282,-0.619925524,0.285504208,0.242595887,-0.165253289,B
14909,4,ÄÐ,51,-0.697350408,-0.327956594,-0.06883887,0.371177797,-1.354386998,B
14910,4,ÄÐ,39,-0.69970945,-0.8017175,0.143766977,-0.10040004,0.001719894,B
14939,4,ÄÐ,32,-0.66668286,-0.190235401,-0.494050564,-0.446910951,0.856160901,B
14963,4,ÄÐ,48,-0.693811845,-0.195744248,0.356372824,0.056064242,-0.408524752,B
14966,5,Å®,42,-0.641912918,-0.774173261,1.135927596,1.967550478,2.196759118,B
14969,4,ÄÐ,51,-0.895509948,-0.818244043,1.702876521,4.517908784,0.420796425,B
14983,4,ÄÐ,33,-0.947408875,-0.939438693,0.214635592,0.21134103,-0.11245356,B
14986,4,ÄÐ,76,-1.054745292,-0.537292808,-0.494050564,-0.666977442,1.215151173,B
14998,4,ÄÐ,48,-0.816482036,-0.845788281,1.277664827,0.633376595,0.529331858,B
15005,4,ÄÐ,28,-0.848329105,-0.917403302,0.852453133,0.907830337,0.2414816,B
15008,4,ÄÐ,47,-0.895509948,-0.173708857,-0.494050564,-0.263846791,0.171649596,B
15021,4,ÄÐ,33,-0.902587074,-0.933929845,1.490270674,0.352320384,0.244202008,B
15026,4,ÄÐ,47,-0.77637832,-0.355500833,0.214635592,-0.01542293,0.244538322,B
15040,4,ÄÐ,,-0.703248013,-0.87333252,1.419402059,0.640739061,1.270568569,B
15053,4,ÄÐ,47,-0.835354373,-0.928420998,0.568978671,2.085872435,0.240580122,B
15075,4,ÄÐ,38,-0.810584431,-0.333465442,-0.281444717,-0.526758085,-0.355233424,B
15078,4,ÄÐ,38,-0.789353051,0.988658015,-0.494050564,-0.639807567,-0.622965944,B
15091,4,ÄÐ,48,-1.050027208,-0.933929845,0.143766977,-0.011670447,-0.710746747,B
15096,4,ÄÐ,31,-0.785814488,-0.746629022,-0.210576101,-0.379081262,2.468014776,B
15105,4,ÄÐ,32,-0.808225389,-0.944947541,1.632007906,0.879567966,-0.616281152,B
15107,4,ÄÐ,32,-0.790532573,-0.608907829,-0.210576101,-0.338658948,0.99446841,B
15114,4,ÄÐ,51,-0.750428856,-0.553819351,0.639847286,1.611824609,-0.28932237,B
15117,4,ÄÐ,34,-0.853047189,-0.862314825,-0.210576101,-0.124862428,-0.426291273,B
15127,4,ÄÐ,39,-0.749249335,-0.757646718,0.498110055,0.051266764,-0.171386827,B
15131,4,Å®,39,-0.766942151,-0.432624701,1.206796212,0.954427623,-0.463028383,B
15145,4,ÄÐ,38,-0.728017956,-0.641960915,-0.06883887,-0.240761897,0.918395343,B
15164,4,ÄÐ,39,-0.735095082,-0.487713178,0.498110055,0.112541483,2.505371981,B
15165,4,ÄÐ,35,-0.769301193,-0.774173261,0.852453133,0.469502347,0.020909963,B
15174,4,ÄÐ,27,-0.718581787,-0.8017175,2.411562678,3.521173354,-1.173644421,B
15181,4,Å®,26,-0.779916883,-0.465677788,0.214635592,0.646391536,-1.128263509,B
15197,4,ÄÐ,43,-0.816482036,-0.779682109,0.427241439,0.215236013,-0.105807229,B
15208,4,ÄÐ,39,-0.948588396,0.233945875,-0.352313333,-0.266601778,-0.613653735,B
15213,4,ÄÐ,35,-1.138491288,-0.377536224,-0.494050564,-0.662844961,-0.098260016,B
15220,4,ÄÐ,30,-0.770480714,-0.906385607,0.143766977,-0.077267646,-0.757297129,B
15224,4,ÄÐ,38,-0.828277247,0.437773242,-0.210576101,-0.187277142,-0.120866153,B
15241,4,ÄÐ,47,-0.785814488,-0.867823672,-0.06883887,-0.106575012,-0.066396709,B
15242,4,ÄÐ,62,-0.785814488,-0.911894454,-0.281444717,-0.086055106,-0.115902068,B
15251,4,Å®,36,-0.772839757,-0.87333252,0.568978671,0.347475406,0.81147594,B
15271,5,ÄÐ,36,-0.763403588,-0.911894454,3.68719776,5.818975318,0.11808691,B
15277,4,Å®,33,-0.82120012,-0.641960915,0.143766977,0.056254241,0.600862397,B
15283,4,Å®,40,-0.818841078,-0.641960915,0.072898361,0.610766699,0.48788507,B
15284,4,ÄÐ,43,-0.850688147,-0.482204331,0.568978671,4.929589396,0.212412817,B
15286,4,ÄÐ,37,-0.753967419,-0.87333252,1.419402059,0.69113633,-0.283991441,B
15289,4,ÄÐ,21,-0.736274603,-0.394062767,0.568978671,0.828505701,-0.820145433,B
15292,4,ÄÐ,40,-0.810584431,-0.592381286,0.285504208,-0.08306262,0.806424409,B
15310,4,ÄÐ,43,-1.013462055,-0.035987664,-0.06883887,-0.01969791,-0.208891051,B
15321,4,ÄÐ,39,-0.890791864,0.090715834,-0.06883887,0.186593644,-0.215954975,B
15343,4,Å®,31,-1.167979315,0.603038674,-0.352313333,-0.662227464,0.868448083,B
15347,4,ÄÐ,41,-0.870740005,-0.840279434,0.568978671,0.771268463,0.197970762,B
15353,4,ÄÐ,30,-0.972178817,-0.179217705,-0.494050564,-0.530700567,0.565632986,B
15377,4,Å®,40,-0.962742649,-0.746629022,-0.139707486,-0.342126432,1.099828202,B
15392,4,ÄÐ,41,-0.92027989,-0.697049393,-0.352313333,-0.382833745,-1.171863027,B
15406,4,ÄÐ,39,-0.902587074,-0.867823672,-0.281444717,0.095061564,-0.394303139,B
15418,4,ÄÐ,42,-1.028795829,-0.454660092,0.072898361,-0.135549879,0.258270207,B
15429,4,ÄÐ,30,-0.8872533,-0.052514207,-0.352313333,0.09805405,0.216052908,B
15449,4,ÄÐ,33,-0.922638932,0.112751225,-0.06883887,-0.39057621,0.552339253,B
15453,4,ÄÐ,32,-0.867201442,-0.884350216,-0.139707486,-0.315241555,-0.019197878,B
15463,4,ÄÐ,37,-0.949767917,-0.085567294,-0.281444717,-0.432186019,-0.52854513,B
15475,5,ÄÐ,40,-0.927357017,-0.889859063,4.395883917,4.842854794,0.067133099,B
15527,4,ÄÐ,35,-0.966281212,-0.509748569,-0.494050564,-0.564662911,1.307411537,B
15542,4,ÄÐ,48,-0.950947438,0.746268715,-0.352313333,0.283968197,-0.563632251,B
15550,4,ÄÐ,34,-1.120798472,0.085206986,-0.06883887,-0.253396839,0.884812243,B
15564,4,ÄÐ,27,-0.999307802,-0.636452067,-0.281444717,-0.492273243,-0.665577674,B
15575,4,Å®,37,-1.066540503,-0.316938899,-0.352313333,-0.354001377,-0.507667265,B
15592,5,ÄÐ,34,-1.009923492,-0.939438693,2.978511603,2.133467217,-0.45824399,B
15602,4,Å®,33,-1.035872955,-0.58136359,-0.352313333,-0.344453921,0.23438074,B
15608,4,ÄÐ,30,-0.939152227,-0.785190956,1.277664827,1.965317988,-0.566009578,B
15627,4,ÄÐ,38,-1.018180139,-0.327956594,0.568978671,0.673988909,-0.09236302,B
15633,4,ÄÐ,72,-0.959204086,-0.746629022,-0.06883887,4.017831077,0.475419018,B
15639,4,ÄÐ,51,-1.006384929,-0.206761944,-0.06883887,-0.15934727,0.693900511,B
15660,4,ÄÐ,34,-0.942690791,-0.278376964,-0.139707486,-0.301466618,-0.321440713,B
15681,4,ÄÐ,39,-0.950947438,-0.774173261,0.356372824,0.042811803,0.433407835,B
15684,4,Å®,52,-0.940331749,-0.28939466,-0.06883887,0.016876922,0.048814589,B
15685,4,ÄÐ,40,-0.927357017,-0.75213787,0.568978671,-0.302179115,-1.2886216,B
15692,4,Å®,41,-1.045309124,0.63609176,-0.352313333,-0.52785058,0.150513314,B
15700,4,ÄÐ,29,-0.99694876,-0.889859063,0.639847286,-0.275484237,0.653957814,B
15702,4,Å®,40,-0.993410197,-0.063531903,-0.139707486,-0.12224994,-0.415064349,B
15711,4,Å®,36,-1.015821097,-0.322447746,-0.06883887,0.650144018,0.050513217,B
15719,4,ÄÐ,32,-1.014641576,-0.272868117,1.844613753,1.708581665,-0.301776974,B
15723,4,Å®,35,-0.961563128,-0.58136359,-0.494050564,-0.486620769,-1.736395985,B
15724,4,ÄÐ,35,-0.987512591,0.630582912,-0.352313333,-0.379841259,0.870617449,B
15728,6,ÄÐ,49,-0.995769239,-0.92291215,0.710715902,0.564264412,0.707988538,B
15738,4,ÄÐ,29,-1.046488645,-0.013952273,0.781584518,1.122861851,0.358759166,B
15740,4,Å®,35,-1.017000618,0.625074065,-0.494050564,-0.537018038,0.765582117,B
15743,4,Å®,35,-1.020539181,-0.047005359,-0.494050564,-0.465625866,-0.082483532,B
15751,4,ÄÐ,28,-1.008743971,-0.851297129,-0.352313333,-0.176209693,-0.105481406,B
15758,4,ÄÐ,38,-0.961563128,-0.867823672,0.214635592,0.805325807,0.544905418,B
15760,4,ÄÐ,40,-0.967460733,-0.58136359,0.285504208,-0.330251486,0.636405546,B
15767,4,Å®,39,-0.975717381,-0.933929845,-0.210576101,-0.181482168,-0.915573847,B
15770,5,ÄÐ,38,-0.982794507,-0.911894454,2.765905756,3.638830314,0.39538747,B
15781,4,Å®,27,-1.05238625,0.536932501,-0.352313333,-0.485290775,-0.676486879,B
15797,4,ÄÐ,32,-1.153825062,-0.889859063,-0.494050564,-0.622517646,0.67275435,B
15808,4,ÄÐ,30,-1.004025886,-0.388553919,-0.139707486,-0.356661365,-0.019932886,B
15817,4,ÄÐ,53,-1.123157514,-0.146164619,-0.210576101,-0.313484063,-0.422839291,B
15826,4,ÄÐ,39,-1.066540503,0.195383941,0.072898361,-0.331391481,1.088780098,B
15836,4,ÄÐ,48,-1.025257266,-0.526275113,0.852453133,0.759061019,-0.139293031,B
15838,4,ÄÐ,42,-1.055924813,-0.818244043,-0.210576101,0.187591139,-0.154503362,B
15842,4,Å®,42,-1.04059104,-0.900876759,0.710715902,1.142859259,-0.479046729,B
15859,4,Å®,45,-1.120798472,0.603038674,-0.494050564,-0.503008194,-0.281585916,B
15884,4,ÄÐ,35,-0.988692112,-0.597890133,-0.139707486,-0.139159862,-1.069608195,B
15886,4,Å®,24,-1.079515235,0.75728641,-0.494050564,-0.293249156,-1.642309786,B
15893,4,ÄÐ,56,-1.097208051,-0.92291215,-0.210576101,-0.249596856,-0.718077429,B
15905,4,ÄÐ,39,-1.058283856,-0.526275113,0.072898361,-0.028912868,0.484492109,B
15915,4,ÄÐ,36,-1.140850331,-0.928420998,-0.494050564,-0.557775443,0.631038254,B
15923,4,ÄÐ,36,-1.087771882,-0.779682109,-0.210576101,-0.397226179,0.512118689,B
15926,4,ÄÐ,44,-1.081874277,-0.603398981,-0.352313333,-0.233921928,-0.441571466,B
15940,4,ÄÐ,41,-1.080694756,0.388193612,0.214635592,0.299025628,0.559822641,B
15946,4,ÄÐ,42,-1.211621595,-0.92291215,-0.281444717,-0.32949149,-0.12891979,B
15956,5,ÄÐ,46,-1.065360982,-0.944947541,1.915482368,2.015382758,0.418904065,B
15982,4,ÄÐ,30,-1.183313089,0.889498756,-0.494050564,-0.586322812,-0.019794264,B
15990,4,Å®,38,-1.146747936,-0.774173261,-0.494050564,-0.465150868,0.240603235,B
15999,4,Å®,56,-1.031154871,0.00257427,-0.352313333,-0.443158469,-0.179959305,B
16024,4,ÄÐ,53,-1.087771882,-0.471186635,0.498110055,0.342440429,-0.454279909,B
16026,4,Å®,27,-1.075976672,-0.796208652,0.568978671,0.020059407,-0.506099246,B
16027,4,ÄÐ,39,-1.171517878,-0.944947541,0.214635592,-0.307024093,-0.039853061,B
16082,4,ÄÐ,53,-1.158543147,-0.845788281,-0.139707486,0.019156912,-0.282962416,B
16097,4,ÄÐ,38,-1.124337036,-0.840279434,-0.494050564,-0.027867873,-1.104070704,B
16115,4,ÄÐ,44,-1.075976672,-0.080058446,-0.494050564,-0.592307785,-0.289545972,B
16134,4,ÄÐ,37,-1.18449261,0.090715834,-0.281444717,-0.497593219,-0.215577667,B
16146,4,ÄÐ,31,-1.176235963,-0.102093837,-0.494050564,-0.44068848,-0.502271737,B
16148,4,ÄÐ,65,-1.157363626,-0.53178396,-0.210576101,-0.361078845,-0.583314574,B
16164,4,Å®,29,-1.130234641,-0.8017175,-0.494050564,-0.427246042,-0.868519437,B
16166,4,ÄÐ,42,-1.121977993,-0.140655771,-0.494050564,-0.672962415,-1.610246888,B
16175,4,ÄÐ,34,-1.130234641,-0.267359269,-0.281444717,-0.599432752,0.326215142,B
16178,4,ÄÐ,39,-1.120798472,-0.823752891,-0.06883887,0.016876922,0.496793374,B
16202,4,ÄÐ,48,-1.26116148,0.80686604,-0.352313333,0.09591656,0.353416356,B
16218,4,ÄÐ,64,-1.251725311,-0.333465442,-0.281444717,-0.170082221,-0.806859664,B
16233,4,Å®,56,-1.165620273,-0.206761944,-0.352313333,-0.054467751,-0.262072924,B
16234,4,ÄÐ,43,-1.132593683,-0.746629022,-0.281444717,-0.249929355,1.368293236,B
16269,4,Å®,30,-1.136132246,-0.906385607,-0.210576101,0.039676817,-0.420404443,B
16271,4,ÄÐ,38,-1.175056442,-0.878841368,0.143766977,-0.275769236,-0.247679844,B
16283,4,Å®,38,-1.155004583,-0.63094322,0.568978671,0.922982767,-0.347877951,B
16316,4,ÄÐ,61,-1.088951403,-0.383045071,-0.210576101,0.558041941,0.258718946,B
16377,4,Å®,32,-1.212801116,-0.823752891,-0.494050564,-0.525523091,-0.277588838,B
16633,4,ÄÐ,43,0.011541755,-0.438133549,-0.06883887,-0.378273766,0.537517846,B
16640,4,ÄÐ,47,-0.166565926,-0.234306183,-0.352313333,-0.514693141,0.286387624,B
16641,4,ÄÐ,38,-0.112307957,0.487352871,0.143766977,0.073164164,-0.42336319,B
16646,6,ÄÐ,51,1.855133189,-0.911894454,4.679358379,2.209656868,0.790781808,B
16657,4,ÄÐ,41,0.342987176,0.079698139,0.427241439,0.432357517,0.266874091,B
16659,4,ÄÐ,50,-0.239696233,-0.024969968,-0.210576101,-0.327686498,0.583569428,B
16661,4,ÄÐ,38,-0.255030006,-0.779682109,0.852453133,0.332655474,0.64115969,B
16665,4,ÄÐ,39,0.289908728,-0.834770586,-0.352313333,-0.301229119,-0.906595603,B
16667,4,ÄÐ,38,0.26985687,-0.465677788,0.994190365,1.946935572,-0.420758053,B
16669,4,ÄÐ,54,0.130673384,-0.939438693,1.206796212,0.919800282,-0.107686572,B
16678,4,ÄÐ,61,-0.176002095,-0.096584989,0.356372824,-0.108807502,-0.681452014,B
16679,4,ÄÐ,66,0.299344897,-0.790699804,0.285504208,0.099099045,-0.072660804,B
16692,4,Å®,38,-0.137077899,0.107242377,-0.281444717,-0.167754731,0.87401588,B
16694,4,ÄÐ,40,-0.178361137,-0.173708857,-0.210576101,-0.538158033,-0.062945409,B
16714,4,ÄÐ,46,-0.032100524,-0.845788281,2.128088215,1.726394083,0.163401129,B
16716,4,ÄÐ,38,0.050465951,-0.939438693,0.852453133,0.235613419,-0.2628019,B
16732,5,ÄÐ,33,-0.099333225,-0.928420998,0.639847286,0.662493962,0.556750737,B
16737,4,ÄÐ,55,0.136570989,-0.140655771,0.143766977,0.279788217,0.105004205,B
16753,4,ÄÐ,56,-0.242055275,-0.53178396,-0.494050564,-0.318091542,0.000700706,B
16760,4,ÄÐ,32,0.035132177,-0.113111532,-0.281444717,-0.516260633,0.49282912,B
16772,4,Å®,47,0.268677349,-0.933929845,0.710715902,1.309820994,0.260101133,B
16776,4,ÄÐ,52,0.312319629,-0.779682109,1.348533443,0.031269356,0.241266427,B
16786,4,ÄÐ,54,-1.236391537,-0.002934578,-0.494050564,-0.530463068,-0.18271045,B
16791,4,ÄÐ,40,0.184931353,-0.834770586,-0.281444717,-0.200197083,1.36525301,B
16795,4,ÄÐ,48,0.114160089,0.068680443,-0.06883887,0.339162944,-1.186119524,B
16808,4,ÄÐ,37,0.037491219,-0.509748569,0.143766977,-0.14618983,0.722558297,B
16832,4,ÄÐ,34,-0.22554198,0.22292818,-0.352313333,-0.212642026,-0.108552623,B
16834,4,Å®,38,0.051645472,-0.669505154,-0.06883887,-0.483675783,-0.139674521,B
16841,4,Å®,46,-0.099333225,-0.250832726,-0.06883887,0.04138681,-0.39282254,B
16855,4,ÄÐ,56,-0.454369067,-0.575854742,0.285504208,0.351560387,0.157119971,B
16878,4,ÄÐ,63,-0.257389049,-0.8017175,1.206796212,1.239616315,0.174269509,B
16881,4,ÄÐ,40,-0.222003416,-0.28939466,0.781584518,0.86778802,-0.244357741,B
16885,4,Å®,30,-0.87545809,0.074189291,0.072898361,-0.23563192,0.449801113,B
16892,4,ÄÐ,52,-0.153591194,-0.085567294,0.498110055,0.160088765,-0.522911436,B
16893,4,ÄÐ,48,-0.78817353,-0.509748569,-0.494050564,-0.509990662,0.13760587,B
16895,4,Å®,39,-0.581757343,-0.570345895,-0.494050564,-0.476883314,0.929067849,B
16900,4,ÄÐ,51,-0.590013991,-0.333465442,-0.494050564,-0.373428788,-0.107967755,B
16903,4,ÄÐ,45,-0.168924968,0.200892789,0.356372824,0.006284471,-0.201309981,B
16904,4,Å®,29,-0.302210849,-0.361009681,-0.06883887,-0.300754122,-0.032914435,B
16905,4,ÄÐ,48,-0.30339037,0.702197933,-0.06883887,-0.184522154,0.206291115,B
16908,4,ÄÐ,32,-0.293954202,-0.597890133,0.639847286,0.417965083,0.210254038,B
16918,4,Å®,41,-0.745710772,-0.515257417,0.072898361,0.806180803,-1.85246148,B
16921,4,ÄÐ,46,-0.811763952,-0.928420998,1.915482368,1.679939296,0.658432268,B
16925,4,ÄÐ,57,-0.273902344,0.178857398,-0.494050564,-0.544665503,-0.336412033,B
16932,4,ÄÐ,50,-0.343494087,-0.790699804,1.06505898,1.008577375,0.245867861,B
16933,4,ÄÐ,33,-0.289236118,-0.614416676,-0.352313333,-0.244799378,-0.006517351,B
16938,5,ÄÐ,56,-0.416624393,-0.895367911,2.340694062,2.756806859,0.406129022,B
16951,4,ÄÐ,37,-0.339955524,-0.383045071,0.994190365,0.923125267,0.778299395,B
16953,4,Å®,28,-0.492113742,-0.790699804,0.994190365,0.627724121,-0.208134656,B
16966,4,ÄÐ,55,-0.34703265,-0.884350216,0.143766977,-0.103725025,1.095443412,B
16976,4,ÄÐ,32,-0.847149584,-0.294903508,0.498110055,0.288718176,0.331434057,B
16982,4,ÄÐ,47,-0.836533894,0.008083118,-0.281444717,-0.440260982,-0.076788383,B
16998,4,ÄÐ,52,-0.602988722,-0.300412355,-0.352313333,-0.414801099,0.169259382,B
17004,4,ÄÐ,35,-0.593552554,-0.570345895,-0.06883887,0.001581992,0.01831602,B
17014,4,ÄÐ,32,-1.087771882,-0.487713178,0.072898361,0.12854891,-0.462262942,B
17015,4,ÄÐ,39,-0.987512591,-0.052514207,-0.281444717,-0.260521806,0.062368275,B
17016,4,ÄÐ,47,-0.871919526,-0.746629022,0.923321749,0.70206128,-0.392940057,B
17018,4,Å®,32,-0.574680217,-0.790699804,-0.210576101,0.142656345,-0.885372616,B
17021,4,Å®,42,-0.725658914,0.658127151,-0.494050564,-0.288879176,-0.328325491,B
17026,4,ÄÐ,38,-0.76576263,-0.906385607,2.128088215,1.471747751,0.028339016,B
17031,6,ÄÐ,50,-0.39067493,-0.245323878,0.002029746,0.297173137,2.721904664,B
17033,4,ÄÐ,59,-0.716222745,0.950096081,-0.139707486,-0.285554191,4.135226394,B
17035,4,ÄÐ,29,-0.8648424,-0.823752891,1.773745137,0.665723947,0.477433341,B
17072,4,ÄÐ,37,-1.152645541,-0.564837047,-0.352313333,-0.614537683,0.521544601,B
17079,4,ÄÐ,38,-1.059463377,-0.944947541,-0.06883887,-0.105815015,0.230495444,B
17095,4,ÄÐ,47,-0.786994009,-0.476695483,-0.352313333,-0.480398298,1.552247627,B
17096,4,ÄÐ,28,-0.597091117,-0.823752891,0.214635592,0.037159329,-0.945546867,B
17108,4,ÄÐ,38,-0.77637832,-0.548310504,2.340694062,0.670378926,-0.110216306,B
17138,4,Å®,27,-0.980435465,0.074189291,-0.281444717,-0.375376279,0.514367533,B
17139,4,ÄÐ,60,-0.975717381,0.917042995,0.143766977,0.062096715,0.071881411,B
17144,4,ÄÐ,37,-1.139670809,0.189875093,-0.210576101,0.116293966,-0.672273671,B
17151,4,ÄÐ,53,-0.952126959,0.266998962,-0.494050564,-0.307356591,-0.087517139,B
17205,4,ÄÐ,43,-1.031154871,0.415737851,-0.494050564,-0.30322411,-0.552185226,B
17211,4,ÄÐ,46,-0.034459566,-0.641960915,0.143766977,0.27256825,0.554337108,B
17219,4,ÄÐ,48,-0.717402266,-0.427115853,0.143766977,0.106414011,-0.082165857,B
17229,4,ÄÐ,47,0.240368843,-0.708067088,0.072898361,0.240030899,-0.470816727,B
17236,4,ÄÐ,36,0.267497828,-0.421607006,-0.06883887,-0.29011417,0.162179142,B
17244,4,Å®,45,-0.613604412,-0.845788281,-0.210576101,-0.10914,-0.64003456,B
17269,4,Å®,48,-0.693811845,-0.564837047,-0.281444717,-0.341223936,-0.522308412,B
17283,4,Å®,38,-0.167745447,-0.812735195,0.923321749,0.611099197,0.650997075,B
17285,4,ÄÐ,39,-0.22554198,-0.900876759,1.135927596,1.372615706,-0.65686988,B
17292,4,ÄÐ,49,0.252164054,-0.829261738,1.135927596,0.69992379,0.587146684,B
17298,4,ÄÐ,31,-0.139436942,-0.614416676,0.285504208,0.264540786,-0.500452925,B
17299,4,Å®,63,0.041029782,-0.746629022,0.285504208,0.96829756,0.552944891,B
17304,4,ÄÐ,,0.140109552,-0.493222026,-0.352313333,-0.537825534,-0.120000768,B
17326,4,ÄÐ,47,-0.956845044,-0.157182314,-0.06883887,0.014169434,-0.781151309,B
17340,4,ÄÐ,50,0.22621459,-0.625434372,1.348533443,1.16660915,0.230237525,B
17347,4,ÄÐ,43,0.245086927,-0.493222026,2.411562678,1.547462404,0.576329584,B
17353,4,ÄÐ,38,-0.13825742,-0.223288487,-0.06883887,0.045044293,-0.274254503,B
17366,4,ÄÐ,42,-0.692632324,-0.87333252,0.710715902,0.40328765,0.274273609,B
17369,5,ÄÐ,47,0.138930031,-0.719084784,2.907642988,1.592777196,0.501748619,B
17397,4,ÄÐ,48,0.092928709,-0.438133549,-0.210576101,0.008896959,-0.57617752,B
17408,4,Å®,54,0.212060338,-0.520766265,-0.494050564,-0.341841433,-0.252284156,B
17412,4,ÄÐ,34,0.158981889,0.096224682,-0.352313333,-0.614300184,-0.319400896,B
17421,4,Å®,47,-0.226721501,-0.476695483,1.702876521,1.368483225,0.221491302,B
17422,4,ÄÐ,45,-0.056870467,0.074189291,0.285504208,1.407195547,-0.305827873,B
17438,4,ÄÐ,40,-0.174822574,-0.774173261,0.072898361,0.49054475,-0.227237798,B
17445,4,ÄÐ,32,-0.150052631,-0.58136359,-0.494050564,-0.478545806,-1.00189086,B
17457,4,ÄÐ,39,-0.101692267,-0.327956594,-0.210576101,0.160136265,-0.060247913,B
17460,4,ÄÐ,46,-0.40247014,-0.333465442,0.568978671,2.111284819,0.288346303,B
17461,4,ÄÐ,47,-0.39067493,-0.58136359,0.781584518,0.378825262,-0.072504409,B
17470,4,ÄÐ,37,-0.315185581,-0.33897429,0.427241439,0.382672745,0.243015528,B
17477,4,ÄÐ,34,-0.325801271,-0.708067088,0.568978671,0.779723424,0.216712568,B
17484,4,ÄÐ,43,-0.306928934,-0.779682109,0.143766977,-0.021740401,-0.293970965,B
17499,4,ÄÐ,37,-0.577039259,0.239454723,-0.494050564,-0.56499541,-0.90955097,B
17505,4,ÄÐ,48,-0.716222745,-0.917403302,0.781584518,1.396840595,-0.279017591,B
17507,4,ÄÐ,38,-0.454369067,-0.608907829,1.632007906,1.967217979,-0.0629145,B
17508,4,ÄÐ,48,-0.461446194,-0.102093837,-0.352313333,-0.559532935,-1.008977793,B
17517,4,ÄÐ,34,-0.434317209,0.586512131,-0.494050564,-0.131417398,-0.377419403,B
17544,4,ÄÐ,33,-0.654887649,-0.768664413,0.427241439,0.314225559,0.327291675,B
17551,4,ÄÐ,44,-0.690273282,-0.730102479,-0.281444717,-0.40800863,0.667594229,B
17579,4,ÄÐ,47,-0.707966098,-0.361009681,-0.210576101,0.311138073,0.675348255,B
17582,4,ÄÐ,42,-0.679657592,-0.625434372,0.072898361,-0.323839016,-0.21757023,B
17588,4,Å®,47,-0.618322496,-0.074549598,-0.281444717,-0.483533283,-0.961601818,B
17604,4,ÄÐ,50,1.930622538,-0.686031697,1.06505898,0.987249973,-0.520558391,B
17612,4,ÄÐ,45,1.607433764,-0.322447746,0.002029746,0.301400617,0.6239101,B
17616,4,ÄÐ,40,1.930622538,-0.933929845,0.356372824,0.175098697,0.101226389,B
17620,5,ÄÐ,41,1.861030794,-0.807226347,2.907642988,1.109561912,1.08564979,B
17627,5,ÄÐ,65,1.817388515,-0.889859063,1.632007906,1.175871608,-0.096664692,B
17636,4,Å®,57,1.636921791,-0.823752891,0.781584518,0.969675053,-0.27006239,B
17637,5,ÄÐ,44,1.568509569,-0.834770586,2.624168525,1.848136025,0.284402148,B
17647,4,ÄÐ,48,1.876364568,-0.878841368,0.072898361,-0.005162977,-0.126453627,B
17650,4,Å®,53,1.864569358,-0.878841368,2.411562678,2.884961271,-0.319565985,B
17662,4,ÄÐ,48,1.769028151,0.107242377,-0.06883887,-0.224516971,1.004878186,B
17663,4,ÄÐ,62,1.759591982,-0.906385607,1.419402059,1.142336762,-0.518065988,B
17665,4,ÄÐ,59,1.940058706,-0.928420998,1.773745137,1.796076264,0.300696862,B
17669,4,ÄÐ,53,1.838619894,-0.834770586,0.356372824,-0.149039817,0.440739984,B
17675,5,ÄÐ,51,0.654380739,-0.92291215,1.490270674,0.740583604,0.067696374,B
17681,4,ÄÐ,47,1.725385871,-0.476695483,1.419402059,1.115926883,-0.261594661,B
17682,4,ÄÐ,39,1.331425834,-0.625434372,-0.494050564,-0.567940396,-0.151927987,B
17694,4,ÄÐ,56,1.850415105,-0.807226347,0.143766977,-0.121489944,0.686044712,B
